name,pokedex_number,abilities,typing,hp,attack,defense,special_attack,special_defense,speed,height,weight,genus,gen_introduced,female_rate,genderless,baby_pokemon,legendary,mythical,is_default,forms_switchable,base_experience,capture_rate,egg_groups,egg_cycles,base_happiness,can_evolve,evolves_from,primary_color,shape,number_pokemon_with_typing,normal_attack_effectiveness,fire_attack_effectiveness,water_attack_effectiveness,electric_attack_effectiveness,grass_attack_effectiveness,ice_attack_effectiveness,fighting_attack_effectiveness,poison_attack_effectiveness,ground_attack_effectiveness,fly_attack_effectiveness,psychic_attack_effectiveness,bug_attack_effectiveness,rock_attack_effectiveness,ghost_attack_effectiveness,dragon_attack_effectiveness,dark_attack_effectiveness,steel_attack_effectiveness,fairy_attack_effectiveness
Snover,459,Snow Warning~Soundproof,Grass~Ice,60,62,50,62,60,40,10,505,Frost Tree Pokémon,4,0.5,False,False,False,False,True,False,67,120,Monster~Grass,20.0,70,True,,White,Upright,3.0,1.0,4.0,0.5,0.5,0.5,1.0,2.0,2.0,0.5,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0
Abomasnow,460,Snow Warning~Soundproof,Grass~Ice,90,92,75,92,85,60,22,1355,Frost Tree Pokémon,4,0.5,False,False,False,False,True,True,173,60,Monster~Grass,20.0,70,False,Snover,White,Upright,3.0,1.0,4.0,0.5,0.5,0.5,1.0,2.0,2.0,0.5,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0
Abomasnow Mega,460,Snow Warning,Grass~Ice,90,132,105,132,105,30,27,1850,Frost Tree Pokémon,4,0.5,False,False,False,False,False,True,208,60,Monster~Grass,20.0,70,False,Snover,White,Upright,3.0,1.0,4.0,0.5,0.5,0.5,1.0,2.0,2.0,0.5,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0
Weavile,461,Pressure~Pickpocket,Dark~Ice,70,120,65,45,85,125,11,340,Sharp Claw Pokémon,4,0.5,False,False,False,False,True,False,179,45,Field,20.0,35,False,Sneasel,Black,Upright,2.0,1.0,2.0,1.0,1.0,1.0,0.5,4.0,1.0,1.0,1.0,0.0,2.0,2.0,0.5,1.0,0.5,2.0,2.0
Magnezone,462,Magnet Pull~Sturdy~Analytic,Electric~Steel,70,70,115,130,90,60,12,1800,Magnet Area Pokémon,4,0.0,True,False,False,False,True,False,241,30,Mineral,20.0,70,False,Magneton,Gray,Arms,4.0,0.5,2.0,1.0,0.5,0.5,0.5,2.0,0.0,4.0,0.25,0.5,0.5,0.5,1.0,0.5,1.0,0.25,0.5
Lickilicky,463,Own Tempo~Oblivious~Cloud Nine,Normal,110,85,95,80,95,50,17,1400,Licking Pokémon,4,0.5,False,False,False,False,True,False,180,30,Monster,20.0,70,False,Lickitung,Pink,Humanoid,71.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Rhyperior,464,Lightning Rod~Solid Rock~Reckless,Ground~Rock,115,140,130,55,55,40,24,2828,Drill Pokémon,4,0.5,False,False,False,False,True,False,241,30,Monster~Field,20.0,70,False,Rhydon,Gray,Upright,9.0,0.5,0.5,4.0,0.0,4.0,2.0,2.0,0.25,2.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,2.0,1.0
Tangrowth,465,Chlorophyll~Leaf Guard~Regenerator,Grass,100,100,125,110,50,50,20,1286,Vine Pokémon,4,0.5,False,False,False,False,True,False,187,30,Grass,20.0,70,False,Tangela,Blue,Humanoid,43.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
Electivire,466,Motor Drive~Vital Spirit,Electric,75,123,67,95,85,95,18,1386,Thunderbolt Pokémon,4,0.25,False,False,False,False,True,False,243,30,Human-Like,25.0,70,False,Electabuzz,Yellow,Upright,34.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Magmortar,467,Flame Body~Vital Spirit,Fire,75,95,67,125,95,83,16,680,Blast Pokémon,4,0.25,False,False,False,False,True,False,243,30,Human-Like,25.0,70,False,Magmar,Red,Upright,34.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5
Togekiss,468,Hustle~Serene Grace~Super Luck,Fairy~Flying,85,50,95,120,115,80,15,380,Jubilee Pokémon,4,0.125,False,False,False,False,True,False,245,30,Flying~Fairy,10.0,70,False,Togetic,White,Wings,2.0,1.0,1.0,1.0,2.0,0.5,2.0,0.25,2.0,0.0,1.0,1.0,0.25,2.0,1.0,0.0,0.5,2.0,1.0
Yanmega,469,Speed Boost~Tinted Lens~Frisk,Bug~Flying,86,76,86,116,56,95,19,515,Ogre Darner Pokémon,4,0.5,False,False,False,False,True,False,180,30,Bug,20.0,70,False,Yanma,Green,Bug-Wings,14.0,1.0,2.0,1.0,2.0,0.25,2.0,0.25,1.0,0.0,2.0,1.0,0.5,4.0,1.0,1.0,1.0,1.0,1.0
Leafeon,470,Leaf Guard~Chlorophyll,Grass,65,110,130,60,65,95,10,255,Verdant Pokémon,4,0.125,False,False,False,False,True,False,184,45,Field,35.0,35,False,Eevee,Green,Quadruped,43.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
Glaceon,471,Snow Cloak~Ice Body,Ice,65,60,110,130,95,65,8,259,Fresh Snow Pokémon,4,0.125,False,False,False,False,True,False,184,45,Field,35.0,35,False,Eevee,Blue,Quadruped,20.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
Gliscor,472,Hyper Cutter~Sand Veil~Poison Heal,Ground~Flying,75,95,125,45,75,95,20,425,Fang Scorpion Pokémon,4,0.5,False,False,False,False,True,False,179,30,Bug,20.0,70,False,Gligar,Purple,Wings,4.0,1.0,1.0,2.0,0.0,1.0,4.0,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0
Mamoswine,473,Oblivious~Snow Cloak~Thick Fat,Ice~Ground,110,130,80,70,60,80,25,2910,Twin Tusk Pokémon,4,0.5,False,False,False,False,True,False,239,50,Field,20.0,70,False,Piloswine,Brown,Quadruped,3.0,1.0,2.0,2.0,0.0,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
Porygon Z,474,Adaptability~Download~Analytic,Normal,85,80,70,135,75,90,9,340,Virtual Pokémon,4,0.0,True,False,False,False,True,False,241,30,Mineral,20.0,70,False,Porygon2,Red,Arms,71.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Gallade,475,Steadfast~Justified,Psychic~Fighting,68,125,65,65,115,80,16,520,Blade Pokémon,4,0.0,False,False,False,False,True,True,233,45,Human-Like~Amorphous,20.0,35,False,Kirlia,White,Humanoid,6.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0
Gallade Mega,475,Inner Focus,Psychic~Fighting,68,165,95,65,115,110,16,564,Blade Pokémon,4,0.0,False,False,False,False,False,True,278,45,Human-Like~Amorphous,20.0,35,False,Kirlia,White,Humanoid,6.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0
Probopass,476,Sturdy~Magnet Pull~Sand Force,Rock~Steel,60,55,145,75,150,40,14,3400,Compass Pokémon,4,0.5,False,False,False,False,True,False,184,60,Mineral,20.0,70,False,Nosepass,Gray,Heads,7.0,0.25,1.0,2.0,1.0,1.0,0.5,4.0,0.0,4.0,0.25,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.5
Dusknoir,477,Pressure~Frisk,Ghost,45,100,135,65,135,45,22,1066,Gripper Pokémon,4,0.5,False,False,False,False,True,False,236,45,Amorphous,25.0,35,False,Dusclops,Black,Arms,15.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,1.0,1.0
Froslass,478,Snow Cloak~Cursed Body,Ice~Ghost,70,80,70,80,70,110,13,266,Snow Land Pokémon,4,1.0,False,False,False,False,True,False,168,75,Fairy~Mineral,20.0,70,False,Snorunt,White,Arms,1.0,0.0,2.0,1.0,1.0,1.0,0.5,0.0,0.5,1.0,1.0,1.0,0.5,2.0,2.0,1.0,2.0,2.0,1.0
Rotom,479,Levitate,Electric~Ghost,50,50,77,95,77,91,3,3,Plasma Pokémon,4,0.0,True,False,False,False,True,True,154,45,Amorphous,20.0,70,False,,Red,Ball,1.0,0.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,0.5,1.0,0.5,1.0,2.0,1.0,2.0,0.5,1.0
Rotom Fan,479,Levitate,Electric~Flying,50,65,107,105,107,86,3,3,Plasma Pokémon,4,0.0,True,False,False,False,False,True,182,45,Amorphous,20.0,70,False,,Red,Ball,6.0,1.0,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0
Rotom Frost,479,Levitate,Electric~Ice,50,65,107,105,107,86,3,3,Plasma Pokémon,4,0.0,True,False,False,False,False,True,182,45,Amorphous,20.0,70,False,,Red,Ball,2.0,1.0,2.0,1.0,0.5,1.0,0.5,2.0,1.0,2.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
Rotom Heat,479,Levitate,Electric~Fire,50,65,107,105,107,86,3,3,Plasma Pokémon,4,0.0,True,False,False,False,False,True,182,45,Amorphous,20.0,70,False,,Red,Ball,1.0,1.0,0.5,2.0,0.5,0.5,0.5,1.0,1.0,4.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,0.25,0.5
Rotom Mow,479,Levitate,Electric~Grass,50,65,107,105,107,86,3,3,Plasma Pokémon,4,0.0,True,False,False,False,False,True,182,45,Amorphous,20.0,70,False,,Red,Ball,1.0,1.0,2.0,0.5,0.25,0.5,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0
Rotom Wash,479,Levitate,Electric~Water,50,65,107,105,107,86,3,3,Plasma Pokémon,4,0.0,True,False,False,False,False,True,182,45,Amorphous,20.0,70,False,,Red,Ball,3.0,1.0,0.5,0.5,1.0,2.0,0.5,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0
Uxie,480,Levitate,Psychic,75,75,130,75,130,95,3,3,Knowledge Pokémon,4,0.0,True,False,True,False,True,False,261,3,Undiscovered,80.0,140,False,,Yellow,Upright,45.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
Mesprit,481,Levitate,Psychic,80,105,105,105,105,80,3,3,Emotion Pokémon,4,0.0,True,False,True,False,True,False,261,3,Undiscovered,80.0,140,False,,Pink,Upright,45.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
Azelf,482,Levitate,Psychic,75,125,70,125,70,115,3,3,Willpower Pokémon,4,0.0,True,False,True,False,True,False,261,3,Undiscovered,80.0,140,False,,Blue,Upright,45.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
Dialga,483,Pressure~Telepathy,Steel~Dragon,100,120,120,150,100,90,54,6830,Temporal Pokémon,4,0.0,True,False,True,False,True,False,306,3,Undiscovered,120.0,0,False,,White,Quadruped,2.0,0.5,1.0,0.5,0.5,0.25,1.0,2.0,0.0,2.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.5,1.0
Palkia,484,Pressure~Telepathy,Water~Dragon,90,120,100,150,120,100,42,3360,Spatial Pokémon,4,0.0,True,False,True,False,True,False,306,3,Undiscovered,120.0,0,False,,Purple,Upright,3.0,1.0,0.25,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,2.0
Heatran,485,Flash Fire~Flame Body,Fire~Steel,91,90,106,130,106,77,17,4300,Lava Dome Pokémon,4,0.5,False,False,True,False,True,False,270,3,Undiscovered,10.0,100,False,,Brown,Quadruped,1.0,0.5,1.0,2.0,1.0,0.25,0.25,2.0,0.0,4.0,0.5,0.5,0.25,1.0,1.0,0.5,1.0,0.25,0.25
Regigigas,486,Slow Start,Normal,110,160,110,80,110,100,37,4200,Colossal Pokémon,4,0.0,True,False,True,False,True,False,302,3,Undiscovered,120.0,0,False,,White,Humanoid,71.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Giratina Altered,487,Pressure~Telepathy,Ghost~Dragon,150,100,120,100,120,90,45,7500,Renegade Pokémon,4,0.0,True,False,True,False,True,True,306,3,Undiscovered,120.0,0,False,,Black,Tentacles,5.0,0.0,0.5,0.5,0.5,0.5,2.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,2.0,2.0,1.0,2.0
Giratina Origin,487,Levitate,Ghost~Dragon,150,120,100,120,100,90,69,6500,Renegade Pokémon,4,0.0,True,False,True,False,False,True,306,3,Undiscovered,120.0,0,False,,Black,Tentacles,5.0,0.0,0.5,0.5,0.5,0.5,2.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,2.0,2.0,1.0,2.0
Cresselia,488,Levitate,Psychic,120,70,120,75,130,85,15,856,Lunar Pokémon,4,1.0,False,False,True,False,True,False,270,3,Undiscovered,120.0,100,False,,Yellow,Squiggle,45.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
Phione,489,Hydration,Water,80,80,80,80,80,80,4,31,Sea Drifter Pokémon,4,0.0,True,False,False,True,True,False,216,30,Water 1~Fairy,40.0,70,False,,Blue,Arms,72.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Manaphy,490,Hydration,Water,100,100,100,100,100,100,3,14,Seafaring Pokémon,4,0.0,True,False,False,True,True,False,270,3,Water 1~Fairy,10.0,70,False,,Blue,Humanoid,72.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Darkrai,491,Bad Dreams,Dark,70,90,90,135,90,125,15,505,Pitch-Black Pokémon,4,0.0,True,False,False,True,True,False,270,3,Undiscovered,120.0,0,False,,Black,Humanoid,14.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0
Shaymin Land,492,Natural Cure,Grass,100,100,100,100,100,100,2,21,Gratitude Pokémon,4,0.0,True,False,False,True,True,True,270,45,Undiscovered,120.0,100,False,,Green,Quadruped,43.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
Shaymin Sky,492,Serene Grace,Grass~Flying,100,103,75,120,75,127,4,52,Gratitude Pokémon,4,0.0,True,False,False,True,False,True,270,45,Undiscovered,120.0,100,False,,Green,Quadruped,7.0,1.0,2.0,0.5,1.0,0.25,4.0,0.5,2.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
Arceus,493,Multitype,Normal,120,120,120,120,120,120,32,3200,Alpha Pokémon,4,0.0,True,False,False,True,True,True,324,3,Undiscovered,120.0,0,False,,White,Quadruped,71.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Victini,494,Victory Star,Psychic~Fire,100,100,100,100,100,100,4,40,Victory Pokémon,5,0.0,True,False,False,True,True,False,270,3,Undiscovered,120.0,100,False,,Yellow,Humanoid,3.0,1.0,0.5,2.0,1.0,0.5,0.5,0.5,1.0,2.0,1.0,0.5,1.0,2.0,2.0,1.0,2.0,0.5,0.5
Snivy,495,Overgrow~Contrary,Grass,45,45,55,45,55,63,6,81,Grass Snake Pokémon,5,0.125,False,False,False,False,True,False,62,45,Field~Grass,20.0,70,True,,Green,Upright,43.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
Servine,496,Overgrow~Contrary,Grass,60,60,75,60,75,83,8,160,Grass Snake Pokémon,5,0.125,False,False,False,False,True,False,145,45,Field~Grass,20.0,70,True,Snivy,Green,Upright,43.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
Serperior,497,Overgrow~Contrary,Grass,75,75,95,75,95,113,33,630,Regal Pokémon,5,0.125,False,False,False,False,True,False,238,45,Field~Grass,20.0,70,False,Servine,Green,Squiggle,43.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
Tepig,498,Blaze~Thick Fat,Fire,65,63,45,45,45,45,5,99,Fire Pig Pokémon,5,0.125,False,False,False,False,True,False,62,45,Field,20.0,70,True,,Red,Quadruped,34.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5
Pignite,499,Blaze~Thick Fat,Fire~Fighting,90,93,55,70,55,55,10,555,Fire Pig Pokémon,5,0.125,False,False,False,False,True,False,146,45,Field,20.0,70,True,Tepig,Red,Upright,7.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,2.0,0.25,1.0,1.0,1.0,0.5,0.5,1.0
Emboar,500,Blaze~Reckless,Fire~Fighting,110,123,65,100,65,65,16,1500,Mega Fire Pig Pokémon,5,0.125,False,False,False,False,True,False,238,45,Field,20.0,70,False,Pignite,Red,Upright,7.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,2.0,0.25,1.0,1.0,1.0,0.5,0.5,1.0
Oshawott,501,Torrent~Shell Armor,Water,55,55,45,63,45,45,5,59,Sea Otter Pokémon,5,0.125,False,False,False,False,True,False,62,45,Field,20.0,70,True,,Blue,Upright,72.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Dewott,502,Torrent~Shell Armor,Water,75,75,60,83,60,60,8,245,Discipline Pokémon,5,0.125,False,False,False,False,True,False,145,45,Field,20.0,70,True,Oshawott,Blue,Upright,72.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Samurott,503,Torrent~Shell Armor,Water,95,100,85,108,70,70,15,946,Formidable Pokémon,5,0.125,False,False,False,False,True,False,238,45,Field,20.0,70,False,Dewott,Blue,Quadruped,72.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Patrat,504,Run Away~Keen Eye~Analytic,Normal,45,55,39,35,39,42,5,116,Scout Pokémon,5,0.5,False,False,False,False,True,False,51,255,Field,15.0,70,True,,Brown,Quadruped,71.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Watchog,505,Illuminate~Keen Eye~Analytic,Normal,60,85,69,60,69,77,11,270,Lookout Pokémon,5,0.5,False,False,False,False,True,False,147,255,Field,20.0,70,False,Patrat,Brown,Upright,71.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Lillipup,506,Vital Spirit~Pickup~Run Away,Normal,45,60,45,25,45,55,4,41,Puppy Pokémon,5,0.5,False,False,False,False,True,False,55,255,Field,15.0,70,True,,Brown,Quadruped,71.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Herdier,507,Intimidate~Sand Rush~Scrappy,Normal,65,80,65,35,65,60,9,147,Loyal Dog Pokémon,5,0.5,False,False,False,False,True,False,130,120,Field,15.0,70,True,Lillipup,Gray,Quadruped,71.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Stoutland,508,Intimidate~Sand Rush~Scrappy,Normal,85,110,90,45,90,80,12,610,Big-Hearted Pokémon,5,0.5,False,False,False,False,True,False,225,45,Field,15.0,70,False,Herdier,Gray,Quadruped,71.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Purrloin,509,Limber~Unburden~Prankster,Dark,41,50,37,50,37,66,4,101,Devious Pokémon,5,0.5,False,False,False,False,True,False,56,255,Field,20.0,70,True,,Purple,Quadruped,14.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0
Liepard,510,Limber~Unburden~Prankster,Dark,64,88,50,88,50,106,11,375,Cruel Pokémon,5,0.5,False,False,False,False,True,False,156,90,Field,20.0,70,False,Purrloin,Purple,Quadruped,14.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0
Pansage,511,Gluttony~Overgrow,Grass,50,53,48,53,48,64,6,105,Grass Monkey Pokémon,5,0.125,False,False,False,False,True,False,63,190,Field,20.0,70,True,,Green,Upright,43.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
Simisage,512,Gluttony~Overgrow,Grass,75,98,63,98,63,101,11,305,Thorn Monkey Pokémon,5,0.125,False,False,False,False,True,False,174,75,Field,20.0,70,False,Pansage,Green,Upright,43.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
Pansear,513,Gluttony~Blaze,Fire,50,53,48,53,48,64,6,110,High Temp Pokémon,5,0.125,False,False,False,False,True,False,63,190,Field,20.0,70,True,,Red,Upright,34.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5
Simisear,514,Gluttony~Blaze,Fire,75,98,63,98,63,101,10,280,Ember Pokémon,5,0.125,False,False,False,False,True,False,174,75,Field,20.0,70,False,Pansear,Red,Upright,34.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5
Panpour,515,Gluttony~Torrent,Water,50,53,48,53,48,64,6,135,Spray Pokémon,5,0.125,False,False,False,False,True,False,63,190,Field,20.0,70,True,,Blue,Upright,72.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Simipour,516,Gluttony~Torrent,Water,75,98,63,98,63,101,10,290,Geyser Pokémon,5,0.125,False,False,False,False,True,False,174,75,Field,20.0,70,False,Panpour,Blue,Upright,72.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Munna,517,Forewarn~Synchronize~Telepathy,Psychic,76,25,45,67,55,24,6,233,Dream Eater Pokémon,5,0.5,False,False,False,False,True,False,58,190,Field,10.0,70,True,,Pink,Quadruped,45.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
Musharna,518,Forewarn~Synchronize~Telepathy,Psychic,116,55,85,107,95,29,11,605,Drowsing Pokémon,5,0.5,False,False,False,False,True,False,170,75,Field,10.0,70,False,Munna,Pink,Humanoid,45.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
Pidove,519,Big Pecks~Super Luck~Rivalry,Normal~Flying,50,55,50,36,30,43,3,21,Tiny Pigeon Pokémon,5,0.5,False,False,False,False,True,False,53,255,Flying,15.0,70,True,,Gray,Wings,27.0,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0
Tranquill,520,Big Pecks~Super Luck~Rivalry,Normal~Flying,62,77,62,50,42,65,6,150,Wild Pigeon Pokémon,5,0.5,False,False,False,False,True,False,125,120,Flying,15.0,70,True,Pidove,Gray,Wings,27.0,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0
Unfezant,521,Big Pecks~Super Luck~Rivalry,Normal~Flying,80,115,80,65,55,93,12,290,Proud Pokémon,5,0.5,False,False,False,False,True,False,220,45,Flying,15.0,70,False,Tranquill,Gray,Wings,27.0,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0
Blitzle,522,Lightning Rod~Motor Drive~Sap Sipper,Electric,45,60,32,50,32,76,8,298,Electrified Pokémon,5,0.5,False,False,False,False,True,False,59,190,Field,20.0,70,True,,Black,Quadruped,34.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Zebstrika,523,Lightning Rod~Motor Drive~Sap Sipper,Electric,75,100,63,80,63,116,16,795,Thunderbolt Pokémon,5,0.5,False,False,False,False,True,False,174,75,Field,20.0,70,False,Blitzle,Black,Quadruped,34.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Roggenrola,524,Sturdy~Weak Armor~Sand Force,Rock,55,75,85,25,25,15,4,180,Mantle Pokémon,5,0.5,False,False,False,False,True,False,56,255,Mineral,15.0,70,True,,Blue,Legs,16.0,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
Boldore,525,Sturdy~Weak Armor~Sand Force,Rock,70,105,105,50,40,20,9,1020,Ore Pokémon,5,0.5,False,False,False,False,True,False,137,120,Mineral,15.0,70,True,Roggenrola,Blue,Tentacles,16.0,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
Gigalith,526,Sturdy~Sand Stream~Sand Force,Rock,85,135,130,60,80,25,17,2600,Compressed Pokémon,5,0.5,False,False,False,False,True,False,232,45,Mineral,15.0,70,False,Boldore,Blue,Tentacles,16.0,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
